Year,Rating,Diameter,Height
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2016,2200,107,80
2006,650,50,75
2015,2300,82,78
2015,2300,82,78
2015,2300,82,78
2015,2300,82,78
2015,2300,82,78
2015,2300,82,78
2013,1990,100,95
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2014,2350,92,98
2015,3000,82,85
2015,3000,82,85
2015,3000,82,85
2015,3000,82,85
2015,3000,82,85
2015,3000,82,85
2015,3000,82,85
2015,3000,82,85
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2012,2000,92,80
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,98
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2000,82,98
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,64
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,98
2014,2300,70,85
2014,2000,82,98
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2000,82,98
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2000,82,98
2014,2000,82,98
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,98
2014,2000,82,98
2014,2000,82,98
2014,2000,82,98
2014,2000,82,98
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,85
2014,2300,70,64
2014,2300,70,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,85
2014,2000,82,98
2014,2000,82,98
2014,2000,82,98
2014,2000,82,85
2014,2000,82,85
2014,2000,82,98
2014,2000,82,98
2014,2000,82,98
2014,2000,82,85
2014,2300,70,85
2014,2300,70,85
2014,2000,82,85
2014,2000,82,98
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2014,2300,82,85
2017,2000,92.5,100
2017,2000,92.5,100
2017,2000,92.5,100
2017,2000,92.5,100
2017,3000,114,100
2017,3000,114,100
2017,3000,114,100
2017,3000,114,100
2017,3000,114,100
2001,1300,60,60
2001,1300,60,60
2001,1300,60,60
2001,1300,60,60
2001,1300,60,60
2014,1815,100,95
2014,1815,100,95
2014,1815,100,95
2014,1815,100,95
2014,1815,100,95
2010,2050,92,80
2010,2050,92,80
2016,2000,100,92.5
2016,2000,100,92.5
2016,2000,100,92.5
2016,2000,100,92.5
2016,2000,100,92.5
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2014,3000,113,99.5
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2015,3000,116,92
2013,2000,82,78
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2014,2300,101,99.5
2010,2000,82,78
2010,2000,82,78
2010,2000,82,78
2010,2000,82,78
2010,2000,82,78
2011,800,52.9,60
2013,800,52.9,60
2005,1200,62,69
2006,900,52,50
2014,2050,92.5,100
2014,2050,92.5,100
2014,2050,92.5,100
2014,2050,92.5,100
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2012,1650,82,80
2017,2050,100,92.5
2017,2050,100,92.5
2017,2050,100,92.5
2017,2050,100,92.5
2017,2050,100,92.5
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,93,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2013,2221,101,80
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2002,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2004,1800,80,65
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2001,660,47,65
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2015,2221,113,99.5
2009,2000,82,78
2009,2000,82,78
2009,2000,82,78
2009,2000,82,78
2009,2000,82,78
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,71,85
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2010,2300,101,80
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
1995,600,43,50
2006,900,54,75
2014,2000,100,95
2014,2000,100,95
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2009,1650,82,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2014,2350,92,80
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2013,2050,92,100
2016,1800,100,95
2016,1800,100,95
2016,1800,100,95
2016,1800,100,95
2016,1800,100,95
2016,1990,100,95
1998,600,44,50
1998,600,44,50
1998,600,44,50
2000,660,47,50
2001,660,47,50
2002,660,47,50
2012,2500,99.8,80
2012,2500,99.8,80
2012,2500,99.8,80
2012,2500,99.8,80
2011,1500,77,85
2015,1600,82.5,80
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2019,2000,82,79
2015,2050,92,100
2015,2050,92,100
2015,2050,92,100
2014,2000,100,95
2014,2000,100,95
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2011,1600,82.5,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2009,2300,101,80
2010,800,48,76
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2019,3600,136,105
2012,3000,90,80
2012,3000,90,80
